url_produk,nama_produk,kategori,sub_kategori,harga_produk,jumlah_terjual,rating,nama_toko,marketplace,label,nama_produk_clean
https://www.tokopedia.com/kue-khas-bogor/riva-sarmut-riva-cake-talas-bogor-500-gr-kue-tradisional-lezat-dengan-rasa-khas-bogor-1732933723168998879?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Riva Sarmut Riva Cake Talas Bogor 500 gr - Kue Tradisional Lezat dengan Rasa Khas Bogor,Makanan,Kue & Roti,75000,0,0.0,Kue Khas Bogor,tokopedia,0,riva sarmut riva cake talas bogor kue tradisional lezat khas bogor
https://www.tokopedia.com/melsofficialshop/rengginang-mentah-ketan-asli-makanan-khas-bogor-cemilan-tradisional-1730817380026714099?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Rengginang Mentah Ketan Asli Makanan Khas Bogor Cemilan Tradisional,Makanan,Camilan & Snack,29900,100,3.2,Melstore.bgr,tokopedia,1,rengginang mentah ketan makan khas bogor cemilan tradisional
https://www.tokopedia.com/inspo11/tape-singkong-mentega-manis-lezat-500gram-makanan-khas-bogor-1731299947369170289?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Tape singkong mentega manis lezat (500gram)  Makanan khas bogor,Makanan,Camilan & Snack,12880,9,4.0,Inspo11,tokopedia,0,tape singkong mentega manis lezat makan khas bogor
https://www.tokopedia.com/sayur-segar91/1-kg-kerupuk-asoy-khas-bogor-dijamin-renyah-1731565254380127350?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,1 kg Kerupuk Asoy Khas Bogor Dijamin Renyah,Makanan,Camilan & Snack,16660,0,0.0,Sayur segar91,tokopedia,0,kerupuk asoy khas bogor jamin renyah
https://www.tokopedia.com/rindu-bogor/kopi-cap-teko-spesial-kemasan-plastik-1-pack-isi-30-sachet-8gram-kopi-murni-tanpa-gula-giling-halus-kopi-khas-bogor-bubuk-coffee-robusta-1730910500096280515?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Kopi Cap Teko Spesial Kemasan Plastik 1 Pack isi 30 Sachet @8gram kopi murni tanpa gula giling halus Kopi Khas bogor Bubuk Coffee Robusta,Minuman,Kopi,31000,29,5.0,Rindu Bogor,tokopedia,1,kopi cap teko spesial kemas plastik pack isi sachet kopi murni gula giling halus kopi khas bogor bubuk coffee robusta
https://www.tokopedia.com/adellejaya17/tape-manis-legit-khas-bogor-snack-manis-1733407939880847053?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Tape Manis Legit Khas Bogor - Snack Manis,Makanan,Camilan & Snack,10990,4,0.0,Adellejaya17,tokopedia,0,tape manis legit khas bogor snack manis
https://www.tokopedia.com/indoembun/kopi-liong-liong-bulan-khas-bogor-kopi-liong-tanpa-gula?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,kopi liong/liong bulan khas bogor/kopi liong tanpa gula,Minuman,Kopi,2000,100,5.0,Indo Embun,tokopedia,1,kopi liong liong khas bogor kopi liong gula
https://www.tokopedia.com/art--flower/oleh-oleh-khas-bogor-kripik-bayam-crispi-cripik-bayam-crispy-homemade-camilan-keripik-1730845805632324885?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Oleh oleh khas bogor kripik bayam crispi - cripik bayam crispy homemade Camilan Keripik,Makanan,Camilan & Snack,30000,5,5.0,ARt . flower,tokopedia,0,khas bogor kripik bayam crispi cripik bayam crispy homemade camil keripik
https://www.tokopedia.com/baladaofficial/stik-ubi-ungu-oleh-oleh-khas-bogor-stik-ubi-pertama-1731125019045823532?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,"STIK UBI UNGU, oleh oleh khas bogor. Stik ubi PERTAMA",Makanan,Camilan & Snack,35000,0,0.0,Baladaofficial,tokopedia,0,stik ubi ungu khas bogor stik ubi
https://www.tokopedia.com/blue---store/paket-hemat-kopi-plus-gula-liong-kopi-khas-bogor-isi-2-pack-40-pcs-coffee-robusta-1733842335835850476?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,PAKET HEMAT KOPI PLUS GULA LIONG KOPI KHAS BOGOR ISI 2 PACK (40 PCS) Coffee Robusta,Minuman,Kopi,49500,24,5.0,BLUE - STORE,tokopedia,1,paket hemat kopi plus gula liong kopi khas bogor isi pack coffee robusta
https://www.tokopedia.com/kopikitabogor/kopi-oplet-gula-khas-bogor-isi-1pk-20pcs-coffee-1732072862283171525?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,KOPI OPLET GULA KHAS BOGOR isi:1pk/20pcs Coffee,Minuman,Kopi,36000,18,5.0,Kopikitabogor,tokopedia,1,kopi oplet gula khas bogor isi pk coffee
https://www.tokopedia.com/humaofficialid-347/dodol-jenang-ketan-hitam-khas-bogor-500gr-food-1732708910546191918?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Dodol jenang ketan hitam khas bogor 500gr Food,Makanan,Camilan & Snack,25600,1,0.0,humaofficial.id,tokopedia,0,dodol jenang ketan hitam khas bogor food
https://www.tokopedia.com/kopikitabogor/kopi-oplet-mini-tampa-gula-khas-bogor-1732062839401121477?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,KOPI OPLET MINI TAMPA GULA KHAS BOGOR,Minuman,Kopi,39000,18,5.0,Kopikitabogor,tokopedia,1,kopi oplet mini tampa gula khas bogor
https://www.tokopedia.com/lapajada/pia-apple-pie-homemade-oleh-oleh-khas-bogor-m?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,PIA Apple pie homemade oleh-oleh khas bogor,Makanan,Kue & Roti,120000,2,0.0,Lapajada,tokopedia,0,pia apple pie homemade khas bogor
https://www.tokopedia.com/raiddshop/rangginang-mentah-ketan-asli-khas-bogor-isi-30-pcs-1732658807238067389?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Rangginang mentah  ketan asli khas bogor isi 30 pcs,Makanan,Camilan & Snack,20000,1,0.0,Raiddshop,tokopedia,0,rangginang mentah ketan khas bogor isi
https://www.tokopedia.com/naylasnacks/kerupuk-asoy-mentah-murah-3kg-khas-bogor-snacks-kering-keripik-kripik-food-cemilan-1732784468549142337?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,kerupuk asoy mentah murah 3kg khas Bogor Snacks Kering Keripik Kripik Food cemilan,Makanan,Camilan & Snack,90000,0,0.0,nayla.snacks,tokopedia,0,kerupuk asoy mentah khas bogor snacks kering keripik kripik food cemilan
https://www.tokopedia.com/naylasnacks/kerupuk-asoy-mentah-murah-1kg-khas-bogor-snacks-kering-keripik-food-kripik-cemilan-1732781129177728833?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,kerupuk asoy mentah murah 1kg khas Bogor Snacks Kering Keripik Food kripik cemilan,Makanan,Camilan & Snack,32000,3,4.5,nayla.snacks,tokopedia,0,kerupuk asoy mentah khas bogor snacks kering keripik food kripik cemilan
https://www.tokopedia.com/tape-singkong-khas-bogor/tape-singkong-mentega-manis-2kg-makanan-khas-bogor-1731188624859694569?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Tape singkong mentega manis (2kg) makanan khas bogor,Makanan,Camilan & Snack,69500,100,4.8,Tape Singkong Khas Bogor,tokopedia,1,tape singkong mentega manis makan khas bogor
https://www.tokopedia.com/ceju-store/liong-paket-hemat-kopi-plus-gula-liong-kopi-khas-bogor-isi-2-pack-40-pcs-coffee-dari-bogor-terkenal-1733696897006339258?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Liong PAKET HEMAT KOPI PLUS GULA LIONG KOPI KHAS BOGOR ISI 2 PACK 40 PCS Coffee dari Bogor Terkenal,Minuman,Kopi,49900,40,5.0,CeJu Store,tokopedia,1,liong paket hemat kopi plus gula liong kopi khas bogor isi pack coffee bogor kenal
https://www.tokopedia.com/unggulbarokah/keripik-pisang-kepok-salju-manis-1kg-khas-bogor?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,keripik pisang kepok Salju manis 1KG khas bogor,Makanan,Camilan & Snack,85000,14,4.7,Unggul Barokah,tokopedia,1,keripik pisang pok salju manis khas bogor
https://www.tokopedia.com/jk-bakery-oleh-oleh/bolu-kukus-blackforest-manika-camilan-bolu-premium-oleh-oleh-khas-bogor-bolu-blackforest-1731947556491789956?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Bolu Kukus Blackforest Manika | camilan bolu premium | oleh oleh khas bogor | bolu blackforest,Makanan,Kue & Roti,41250,0,0.0,JK Bakery Oleh Oleh,tokopedia,0,bolu kukus blackforest manika camil bolu premium khas bogor bolu blackforest
https://www.tokopedia.com/tokosekarwangi-493/kopi-liong-bulan-gula-kopi-manis-isi-20pcs-x-28gr-coffee-kopi-hitam-plus-gula-kopi-khas-bogor-coffee-sugar-per-pak-isi-20-bungkus-black-coffee-robusta-kapalapi-kapal-api-1729723865572083882?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Kopi Liong Bulan  Gula kopi manis Isi 20pcs x 28gr Coffee Kopi hitam plus gula kopi khas bogor coffee sugar per PAK isi 20 bungkus black coffee Robusta kapalapi kapal api,Minuman,Kopi,42000,90,5.0,tokosekarwangi,tokopedia,1,kopi liong gula kopi manis isi x coffee kopi hitam plus gula kopi khas bogor coffee sugar isi bungkus black coffee robusta kapalapi kapal api
https://www.tokopedia.com/tokosekarwangi-493/80-pcs-kopi-liong-bulan-gula-28gr-kopi-hitam-kopi-plus-gula-cap-liong-bulan-kopi-legend-khas-bogor-coffee-mix-1729868612484827306?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,80 pcs kopi liong bulan  gula 28gr kopi hitam kopi plus gula cap liong bulan kopi legend khas bogor Coffee Mix,Minuman,Kopi,161300,100,4.9,tokosekarwangi,tokopedia,1,kopi liong gula kopi hitam kopi plus gula cap liong kopi legend khas bogor coffee mix
https://www.tokopedia.com/tukang-taman-71/kopi-cap-teko-khas-bogor?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Kopi Cap Teko khas bogor,Minuman,Kopi,38500,2,5.0,Tukang Taman 71,tokopedia,0,kopi cap teko khas bogor
https://www.tokopedia.com/cv-karyaunikcemerlang/kopi-liong-bulan-asli-khas-bogor-ukuran-mini-kopi-tulen-9-gram?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Kopi Liong Asli Khas Bogor ukuran mini,Minuman,Kopi,48000,100,5.0,CV. KaryaUnikCemerlang,tokopedia,1,kopi liong khas bogor ukur mini
https://www.tokopedia.com/tape-bang-jack/khas-bogor-tape-singkong-segar-500gram-1kg-2kg-matang-sempurna-2-3-hari-dikirim-dengan-keadaan-mengkal-harga-mulai-dari-15k-1734301716043040225?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Khas Bogor Tape Singkong Segar (500gram) (1kg) (2kg) Matang Sempurna 2-3 Hari Dikirim dengan Keadaan Mengkal Harga Mulai dari 15k,Makanan,Buah & Bahan Mentah Segar,12000,2,0.0,Tape Bang Jack,tokopedia,0,khas bogor tape singkong segar matang sempurna kirim mengkal harga k
https://www.tokopedia.com/asv-amanah/4-lonjor-dodol-betawi-khas-bogor-125-gram-halal-higienis-fresh-1732368024037000544?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,(4 Lonjor)Dodol Betawi Khas Bogor 125 Gram Halal Higienis Fresh,Makanan,Buah & Bahan Mentah Segar,35235,30,5.0,ASV AMANAH,tokopedia,1,lonjor dodol betawi khas bogor halal higienis fresh
https://www.tokopedia.com/raza-ngunyah/biji-ketapang-rajangunyah-khas-bogor-1732781149762586356?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Biji ketapang RajaNgunyah khas Bogor,Makanan,Camilan & Snack,21000,0,0.0,raza ngunyah,tokopedia,0,biji ketapang rajangunyah khas bogor
https://www.tokopedia.com/nurzbarokah/500-g-1-kg-tape-singkong-mentega-khas-bogor-1733994382928020495?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,500 g & 1 kg  tape singkong mentega khas bogor,Makanan,Camilan & Snack,10850,250,4.8,nurzbarokah,tokopedia,1,g tape singkong mentega khas bogor
https://www.tokopedia.com/lulutaman26/rengginang-khas-bogor-ketan-asli-isi-30-1731028328591558028?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,RENGGINANG KHAS BOGOR KETAN ASLI ISI 30,Makanan,Camilan & Snack,34000,0,0.0,Luluutaman26,tokopedia,0,rengginang khas bogor ketan isi
https://www.tokopedia.com/kinar-pramestri/dodol-betawi-khas-bogor-berat-500gr-tanpa-bahan-pengawet-1731160873897198746?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,dodol Betawi Khas bogor Berat 500gr Tanpa Bahan Pengawet,Makanan,Camilan & Snack,25000,20,5.0,Kinar Pramestri,tokopedia,1,dodol betawi khas bogor berat bahan awet
https://www.tokopedia.com/kinar-pramestri/rangginang-khas-bogor-ketan-asli-1729704201126119578?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Rangginang Khas Bogor Ketan Asli,Makanan,Camilan & Snack,22000,100,4.6,Kinar Pramestri,tokopedia,1,rangginang khas bogor ketan
https://www.tokopedia.com/ignyacikaaaaaa/rengginang-ketam-hitam-100-ketan-asli-khas-bogor-1731260974548354441?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Rengginang ketam hitam 100% ketan asli khas bogor,Makanan,Camilan & Snack,22500,0,0.0,Ignyacikaaaaaa,tokopedia,0,rengginang ketam hitam ketan khas bogor
https://www.tokopedia.com/berkah-jalal-86/tape-singkong-mantega-1-kg-manis-dan-empuk-tape-singkong-makanan-derasional-makan-khas-bogor-1732401221822088374?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Tape singkong mantega 1 kg manis dan empuk / tape singkong makanan derasional makan khas bogor,Makanan,Camilan & Snack,18500,60,4.7,berkah jalal 86,tokopedia,1,tape singkong mantega manis empuk tape singkong makan derasional makan khas bogor
https://www.tokopedia.com/asv-amanah/dodol-betawi-asli-ketan-hitam-1000-gram-khas-bogor-legit-1731510031768585568?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,DODOL BETAWI ASLI KETAN HITAM 1000 GRAM KHAS BOGOR LEGIT,Makanan,Camilan & Snack,60750,18,5.0,ASV AMANAH,tokopedia,1,dodol betawi ketan hitam khas bogor legit
https://www.tokopedia.com/asv-amanah/dodol-betawi-asli-ketan-hitam-1000-gram-khas-bogor-legit-1731473568650003808?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,DODOL BETAWI ASLI KETAN HITAM 1000 GRAM KHAS BOGOR LEGIT,Makanan,Camilan & Snack,47024,10,5.0,ASV AMANAH,tokopedia,0,dodol betawi ketan hitam khas bogor legit
https://www.tokopedia.com/ukmart-bogor/emping-melinjo-asli-ukuran-b2-3-khas-bogor-barat-250gram-kualitas-no-1-termurah-dan-terbaik-camilan-food-snacks-makanan-crispy-1731959975993771426?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,EMPING MELINJO ASLI UKURAN B2-3 KHAS BOGOR BARAT 250GRAM KUALITAS NO 1 TERMURAH DAN TEAIK! Camilan Food Snacks Makanan Crispy,Makanan,Camilan & Snack,24960,3,2.0,Ukmart Bogor,tokopedia,0,emping melinjo ukur b khas bogor barat kualitas no murah teaik camil food snacks makan crispy
https://www.tokopedia.com/bogorsnack/kacang-bogor-cemilan-premium-fresh-1kg-kacang-khas-bogor-untuk-oleh-oleh-healthy-organic-29-off-1734213882418267529?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Kacang Bogor Cemilan Premium Fresh 1kg - Kacang Khas Bogor untuk Oleh-oleh - Healthy & Organic - 29% OFF,Makanan,Camilan & Snack,26000,100,4.8,Bogorsnack,tokopedia,1,kacang bogor cemilan premium fresh kacang khas bogor healthy organic off
https://www.tokopedia.com/humaofficialid-347/dodol-ketan-hitam-asli-betawi-jenang-khas-bogor-1731285504289179182?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Dodol ketan hitam asli betawi /jenang khas bogor,Makanan,Camilan & Snack,25700,3,0.0,humaofficial.id,tokopedia,0,dodol ketan hitam betawi jenang khas bogor
https://www.tokopedia.com/basreng-pedas-cinta/basreng-stick-pedas-daun-jeruk-khas-bogor-1729624791732094016?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,basreng stick pedas daun jeruk khas bogor,Makanan,Camilan & Snack,6000,2,0.0,Basreng Pedas Cinta,tokopedia,0,basreng stick pedas daun jeruk khas bogor
https://www.tokopedia.com/dapur-mbak-feni/asinan-buah-dan-sayur-khas-indonesia-1732921511424525485?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Asinan Buah dan Sayur Khas Indonesia,Makanan,Lauk & Bahan Makanan,20000,4,0.0,Dapur Mbak Feni,tokopedia,0,asin buah sayur khas indonesia
https://www.tokopedia.com/camilankampungku/rengginang-tradisional-khas-bogor-1729438170675514267?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,RENGGINANG Tradisional Khas Bogor,Makanan,Camilan & Snack,31185,70,3.7,camilankampungku_NEW,tokopedia,1,rengginang tradisional khas bogor
https://www.tokopedia.com/asv-amanah/dodol-betawi-1000-gram-khas-bogor-fresh-legit-halal-manis-1732007545462818144?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Dodol betawi 1000 gram khas bogor fresh legit halal Manis,Makanan,Buah & Bahan Mentah Segar,60750,1,0.0,ASV AMANAH,tokopedia,0,dodol betawi khas bogor fresh legit halal manis
https://www.tokopedia.com/hikmahstore1/kopi-liong-bulan-25-g-kopi-khas-bogor-dan-depok?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,"Kopi Liong Bulan 25 g, Kopi Khas Bogor dan Depok.",Minuman,Kopi,40192,100,4.6,Hikmah Store 1,tokopedia,1,kopi liong g kopi khas bogor depok
https://www.tokopedia.com/tokosekarwangi-493/kopi-hitam-mini-kecil-liong-bulan-bogor-30-sachet-x-8gr-khas-bogor-kopi-liong-mini-pait-bubuk-1729723857923311786?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Kopi Hitam Mini/Kecil Liong Bulan Bogor - 30 Sachet x 8gr - khas bogor kopi liong mini pait Bubuk,Minuman,Kopi,45000,30,4.8,tokosekarwangi,tokopedia,1,kopi hitam mini liong bogor sachet x khas bogor kopi liong mini pait bubuk
https://www.tokopedia.com/rametnik/oncom-hitam-khas-bogor?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,oncom hitam khas bogor,Makanan,Lauk & Bahan Makanan,15000,30,3.6,oncom hitam,tokopedia,1,oncom hitam khas bogor
https://www.tokopedia.com/ukmart-bogor/emping-melinjo-asli-ukuran-b2-3-khas-bogor-barat-500gram-kualitas-no-1-termurah-dan-terbaik-food-snack-crispy-keripik-kering-cemilan-1731960054406284706?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,EMPING MELINJO ASLI UKURAN B2-3 KHAS BOGOR BARAT 500GRAM KUALITAS NO 1 TERMURAH DAN TEAIK! Food Snack Crispy Keripik Kering Cemilan,Makanan,Camilan & Snack,38000,1,0.0,Ukmart Bogor,tokopedia,0,emping melinjo ukur b khas bogor barat kualitas no murah teaik food snack crispy keripik kering cemilan
https://www.tokopedia.com/ukmart-bogor/emping-melinjo-asli-ukuran-b2-3-khas-bogor-barat-100-gram-kualitas-no-1-termurah-dan-terbaik-camilan-food-snack-makanan-crispy-cemilan-keripik-1731992752738305442?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,EMPING MELINJO ASLI UKURAN B2-3 KHAS BOGOR BARAT 100 GRAM KUALITAS NO 1 TERMURAH DAN TEAIK! Camilan Food Snack Makanan Crispy Cemilan Keripik,Makanan,Camilan & Snack,12960,100,3.6,Ukmart Bogor,tokopedia,1,emping melinjo ukur b khas bogor barat kualitas no murah teaik camil food snack makan crispy cemilan keripik
https://www.tokopedia.com/poetra-salafy/kopi-liong-bulan-28g-khas-bogor-isi-20sachet-coffee-mura-1730350883331081900?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Kopi LIONG BULAN 28g Khas Bogor (isi 20sachet) Coffee mura,Minuman,Kopi,41850,40,5.0,Poetra Salafy,tokopedia,1,kopi liong g khas bogor isi sachet coffee mura
https://www.tokopedia.com/humaofficialid-347/dodol-wijen-ketan-hitam-betawi-500gr-jenang-khas-bogor-1731287104621086254?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Dodol wijen ketan hitam betawi 500gr /jenang khas bogor,Makanan,Camilan & Snack,28600,2,5.0,humaofficial.id,tokopedia,0,dodol wijen ketan hitam betawi jenang khas bogor
